name,state_id
Bargarh,18
Sundargarh,18
Sambalpur,18
Keonjhar,18
Mayurbhanj,18
Balasore,18
Bhadrak,18
Jajpur,18
Dhenkanal,18
Bolangir,18
Kalahandi,18
Nabarangpur,18
Kandhamal,18
Cuttack,18
Kendrapara,18
Jagatsinghpur,18
Puri,18
Bhubaneswar,18
Aska,18
Berhampur,18
Koraput,18
