name,state_id
Rajmahal,27
Dumka,27
Godda,27
Chatra,27
Kodarma,27
Giridih,27
Dhanbad,27
Ranchi,27
Jamshedpur,27
Singhbhum,27
Khunti,27
Lohardaga,27
Palamau,27
Hazaribagh,27
