name,state_id
MORENA,12
BHIND,12
GWALIOR,12
GUNA,12
SAGAR,12
TIKAMGARH,12
DAMOH,12
KHAJURAHO,12
SATNA,12
REWA,12
SIDHI,12
SHAHDOL,12
JABALPUR,12
MANDLA,12
BALAGHAT,12
CHHINDWARA,12
HOSHANGABAD,12
VIDISHA,12
BHOPAL,12
RAJGARH,12
DEWAS,12
UJJAIN,12
MANDSOUR,12
RATLAM,12
DHAR,12
INDORE,12
KHARGONE,12
KHANDWA,12
BETUL,12
