name,state_id
Kasaragod,11
Kannur,11
Vadakara,11
Wayanad,11
Kozhikode,11
Malappuram,11
Ponnani,11
Palakkad,11
Alathur,11
Thrissur,11
Chalakudy,11
Ernakulam,11
Idukki,11
Kottayam,11
Alappuzha,11
Mavelikkara,11
Pathanamthitta,11
Kollam,11
Attingal,11
Thiruvananthapuram,11
