name,state_id
Chikkodi,10
Belgaum,10
Bagalkot,10
Bijapur,10
Gulbarga,10
Raichur,10
Bidar,10
Koppal,10
Bellary,10
Haveri,10
Dharwad,10
Uttara Kannada,10
Davanagere,10
Shimoga,10
Udupi Chikmagalur,10
Hassan,10
Dakshina Kannada,10
Chitradurga,10
Tumkur,10
Mandya,10
Mysore,10
Chamarajanagar,10
Bangalore Rural,10
Bangalore North,10
Bangalore central,10
Bangalore South,10
Chikkballapur,10
Kolar,10
