name,state_id
Valmiki Nagar,4
Paschim Champaran,4
Purvi Champaran,4
Sheohar,4
Sitamarhi,4
Madhubani,4
Jhanjharpur,4
Supaul,4
Araria,4
Kishanganj,4
Katihar,4
Purnia,4
Madhepura,4
Darbhanga,4
Muzaffarpur,4
Vaishali,4
Gopalganj (SC),4
Siwan,4
Maharajganj,4
Saran,4
Hajipur (SC),4
Ujiarpur,4
Samastipur (SC),4
Begusarai,4
Khagaria,4
Bhagalpur,4
Banka,4
Munger,4
Pataliputra,4
Arrah,4
Buxar,4
Sasaram (SC),4
Karakat,4
Jahanabad,4
Aurangabad,4
Gaya (SC),4
Nawada,4
Jamui (SC),4
